Category;City;Country_Region;Customer_ID;Customer_Name;Order_Date;Order_ID;Order_Profitable;Postal_Code;Product_ID;Product_Name;Region;Row_ID;Segment;Ship_Date;Ship_Mode;Ship_Status;State;Sub_Category;Days_to_Ship_Actual;Days_to_Ship_Scheduled;Discount;Profit;Quantity;Sales;Sales_Forecast
Furniture;Austin;United States;C0027;Customer 57;1/24/2022;CA-2022-858593;Not Profitable;56731;FUR-1106;Chromcraft Bull-Nose Wood Oval Conference Table;South;321;Corporate;2/19/2022;Second Class;Shipped on Time;Arizona;Furniture;5;3;0.05%;130.5;2;945.5;856.97
Office Supplies;San Jose;United States;C0093;Customer 23;2/24/2022;CA-2022-136708;Profitable;88911;OFF-1559;Hamilton Beach Microwave;West;322;Consumer;2/26/2022;Second Class;Shipped on Time;California;Office Supplies;5;4;0.17%;114.08;5;104.47;105.94
Office Supplies;Austin;United States;C0028;Customer 11;2/17/2022;CA-2022-624694;Profitable;89988;OFF-7554;Acco 7-Outlet Surge Protector;South;323;Consumer;1/21/2022;Second Class;Shipped Late;Michigan;Office Supplies;3;3;0.13%;-12.19;7;425.1;407.22
Furniture;Philadelphia;United States;C0025;Customer 53;2/2/2022;CA-2022-208494;Profitable;11908;FUR-5583;Hon Deluxe Fabric Micro Chair;East;324;Corporate;2/10/2022;Second Class;Shipped Late;Washington;Furniture;2;3;0.05%;-21.31;1;221.18;239.57
Office Supplies;San Jose;United States;C0100;Customer 39;1/31/2022;CA-2022-407597;Not Profitable;18466;OFF-8662;Wilson Jones Legal Size Ring Binders;West;325;Corporate;1/29/2022;Standard Class;Shipped Late;California;Office Supplies;3;3;0.05%;1.62;2;327.47;341.42
Stationery;Phoenix;United States;C0022;Customer 38;2/24/2022;CA-2022-651347;Profitable;23685;STA-5712;Eldon Fold 'N Roll Cart;West;326;Corporate;1/31/2022;Standard Class;Shipped Late;Texas;Stationery;3;2;0.06%;-46.44;10;581.85;542.63
Furniture;Detroit;United States;C0089;Customer 4;2/11/2022;CA-2022-868504;Profitable;79092;FUR-9260;Global Deluxe High-Back Manager's Chair;Central;327;Consumer;2/23/2022;First Class;Shipped on Time;Arizona;Furniture;4;5;0.09%;85.43;9;369.85;346.07
Office Supplies;Dallas;United States;C0036;Customer 3;2/12/2022;CA-2022-411342;Not Profitable;36926;OFF-9679;Hamilton Beach Microwave;Central;328;Consumer;2/5/2022;Second Class;Shipped Late;New York;Office Supplies;4;4;0.01%;17.34;9;850.09;782.4
Stationery;San Diego;United States;C0041;Customer 97;2/27/2022;CA-2022-420976;Profitable;82591;STA-7522;Enermax Note Cards;West;329;Consumer;2/21/2022;Standard Class;Shipped on Time;New York;Stationery;5;4;0.07%;100.97;3;838.4;816.06
Office Supplies;Chicago;United States;C0076;Customer 9;2/16/2022;CA-2022-472017;Not Profitable;57400;OFF-5924;Wilson Jones Legal Size Ring Binders;Central;330;Corporate;2/1/2022;Second Class;Shipped on Time;New York;Office Supplies;3;2;0.16%;92.91;8;627.65;579.39
Stationery;Jacksonville;United States;C0003;Customer 42;2/18/2022;CA-2022-890261;Profitable;67532;STA-1010;Xerox 1980 Black & White Digital Copier;South;331;Corporate;2/15/2022;First Class;Shipped Late;California;Stationery;3;2;0.02%;-39.42;10;774.86;764.02
Furniture;San Francisco;United States;C0033;Customer 78;2/20/2022;CA-2022-883836;Profitable;20656;FUR-4032;Bush Somerset Collection Bookcase;West;332;Consumer;2/8/2022;First Class;Shipped on Time;Ohio;Furniture;5;5;0.2%;147.43;6;724.54;679.48
Furniture;San Antonio;United States;C0099;Customer 40;2/1/2022;CA-2022-289790;Not Profitable;19431;FUR-3442;Global Deluxe High-Back Manager's Chair;South;333;Corporate;2/8/2022;Standard Class;Shipped Late;Texas;Furniture;4;2;0.17%;17.36;7;639.24;594.52
Office Supplies;Los Angeles;United States;C0015;Customer 45;2/12/2022;CA-2022-199424;Not Profitable;54482;OFF-7844;Poly String Tie Envelopes;West;334;Consumer;2/9/2022;Standard Class;Shipped Early;Ohio;Office Supplies;4;3;0.18%;-15.2;2;456.72;416.62
Stationery;Columbus;United States;C0043;Customer 3;2/15/2022;CA-2022-284423;Profitable;53358;STA-1889;Avery 492;East;335;Consumer;1/25/2022;Standard Class;Shipped Late;Pennsylvania;Stationery;5;3;0.18%;77.31;2;804.18;813.2
Stationery;San Antonio;United States;C0058;Customer 17;2/15/2022;CA-2022-923283;Not Profitable;14105;STA-7727;Avery 508;South;336;Consumer;2/11/2022;Standard Class;Shipped Late;New York;Stationery;4;2;0.06%;65.81;2;196.68;200.71
Stationery;Miami;United States;C0057;Customer 26;2/27/2022;CA-2022-519451;Not Profitable;81355;STA-3891;Avery 476;South;337;Corporate;1/24/2022;Standard Class;Shipped on Time;New York;Stationery;4;5;0.04%;-9.09;2;303.16;315.13
Stationery;Phoenix;United States;C0019;Customer 4;2/13/2022;CA-2022-905855;Not Profitable;43982;STA-9599;Enermax Note Cards;West;338;Consumer;1/31/2022;First Class;Shipped Late;Florida;Stationery;2;2;0.12%;-29.09;9;274.8;285.69
Furniture;Jacksonville;United States;C0026;Customer 65;2/8/2022;CA-2022-605857;Not Profitable;75094;FUR-5810;Novimex Executive Leather Armchair;South;339;Corporate;2/16/2022;First Class;Shipped Early;Colorado;Furniture;4;5;0.04%;40.14;7;555.14;505.41
Stationery;Phoenix;United States;C0069;Customer 38;1/25/2022;CA-2022-996757;Profitable;80639;STA-9239;Avery 508;West;340;Corporate;2/16/2022;Second Class;Shipped on Time;Michigan;Stationery;3;4;0.03%;-30.84;9;771.26;725.54
Office Supplies;Charlotte;United States;C0038;Customer 10;2/21/2022;CA-2022-734831;Profitable;41921;OFF-5023;Acco 7-Outlet Surge Protector;South;341;Corporate;2/13/2022;Second Class;Shipped on Time;Colorado;Office Supplies;2;4;0.14%;9.78;7;73.71;79.02
Stationery;Chicago;United States;C0045;Customer 59;2/11/2022;CA-2022-321718;Not Profitable;41241;STA-5406;Eldon Fold 'N Roll Cart;Central;342;Corporate;1/25/2022;Second Class;Shipped Late;Texas;Stationery;2;4;0.01%;-46.88;10;89.54;83.92
Stationery;Charlotte;United States;C0067;Customer 75;2/24/2022;CA-2022-995352;Not Profitable;12090;STA-9910;Eldon Fold 'N Roll Cart;South;343;Consumer;1/28/2022;Second Class;Shipped Late;Arizona;Stationery;5;2;0.13%;93.58;4;998.8;902.6
Furniture;Jacksonville;United States;C0061;Customer 79;1/22/2022;CA-2022-418475;Not Profitable;61620;FUR-7732;Novimex Executive Leather Armchair;South;344;Corporate;2/10/2022;Second Class;Shipped Early;California;Furniture;2;3;0.03%;16.47;6;817.64;842.33
Furniture;San Diego;United States;C0086;Customer 50;2/6/2022;CA-2022-952055;Not Profitable;88170;FUR-2083;Sauder Classic Café Table;West;345;Corporate;1/30/2022;Standard Class;Shipped Early;North Carolina;Furniture;2;3;0.05%;125.34;8;110.5;108.17
Office Supplies;San Francisco;United States;C0081;Customer 12;2/18/2022;CA-2022-908303;Not Profitable;69803;OFF-2514;Sanford Colorific Colored Pencils;West;346;Corporate;1/26/2022;First Class;Shipped Early;Texas;Office Supplies;2;3;0.03%;126.92;2;814.17;767.48
Office Supplies;Columbus;United States;C0036;Customer 20;1/22/2022;CA-2022-872751;Not Profitable;68127;OFF-3965;Staples;East;347;Corporate;2/1/2022;Standard Class;Shipped on Time;Washington;Office Supplies;3;5;0.14%;-33.42;8;656.06;656.03
Furniture;Seattle;United States;C0012;Customer 54;2/13/2022;CA-2022-844238;Not Profitable;40834;FUR-7753;Hon Deluxe Fabric Micro Chair;West;348;Consumer;1/29/2022;Standard Class;Shipped on Time;Michigan;Furniture;3;4;0.06%;142.17;8;729.35;754.48
Office Supplies;Dallas;United States;C0053;Customer 94;1/31/2022;CA-2022-497741;Profitable;80771;OFF-6434;OIC Colored Binder Clips;Central;349;Corporate;2/16/2022;First Class;Shipped Early;Indiana;Office Supplies;4;5;0.05%;-30.05;5;309.97;294.71
Furniture;Detroit;United States;C0071;Customer 30;1/30/2022;CA-2022-301444;Not Profitable;40370;FUR-5407;Bush Somerset Collection Bookcase;Central;350;Consumer;1/30/2022;Second Class;Shipped Late;Illinois;Furniture;3;5;0.15%;108.7;7;539.18;536.32
Office Supplies;Denver;United States;C0065;Customer 69;1/30/2022;CA-2022-336496;Not Profitable;57037;OFF-9855;OIC Colored Binder Clips;West;351;Consumer;2/21/2022;Second Class;Shipped Late;Arizona;Office Supplies;4;4;0.17%;100.54;10;651.73;639.73
Office Supplies;Indianapolis;United States;C0017;Customer 31;1/27/2022;CA-2022-609877;Not Profitable;87733;OFF-5979;Wilson Jones Legal Size Ring Binders;Central;352;Corporate;2/1/2022;Second Class;Shipped on Time;Pennsylvania;Office Supplies;5;5;0.03%;42.82;7;295.93;303.72
Stationery;Dallas;United States;C0026;Customer 41;1/21/2022;CA-2022-439247;Profitable;80954;STA-9804;Fellowes Bankers Box Stacking Storage Boxes;;353;Corporate;1/30/2022;First Class;Shipped Late;Illinois;Stationery;4;4;0.13%;-26.68;10;504.41;465.45
Office Supplies;Seattle;United States;C0065;Customer 87;2/21/2022;CA-2022-849029;Profitable;44305;OFF-7382;Poly String Tie Envelopes;West;354;Corporate;2/2/2022;Second Class;Shipped Early;Ohio;Office Supplies;3;2;0.14%;21.22;6;145.82;150.8
Furniture;Los Angeles;United States;C0077;Customer 100;1/29/2022;CA-2022-369823;Not Profitable;32438;FUR-4746;Global Deluxe High-Back Manager's Chair;West;355;Corporate;1/29/2022;Standard Class;Shipped on Time;Florida;Furniture;4;2;0.08%;99.59;3;805.68;797.47
Furniture;Chicago;United States;C0065;Customer 52;2/6/2022;CA-2022-755482;Profitable;86194;FUR-3323;"Executive Impressions 14"" Two-Tier Wood Desk Organizer";Central;356;Corporate;2/25/2022;Second Class;Shipped Early;Washington;Furniture;3;5;0.11%;-31.59;9;849.95;798.36
Stationery;Indianapolis;United States;C0052;Customer 71;2/23/2022;CA-2022-965251;Not Profitable;34587;STA-2023;Xerox 1980 Black & White Digital Copier;Central;357;Corporate;2/4/2022;Second Class;Shipped Late;Washington;Stationery;5;2;0.09%;128.28;2;790.06;860.16
Office Supplies;Miami;United States;C0028;Customer 88;2/26/2022;CA-2022-806233;Not Profitable;19194;OFF-3378;Sanford Colorific Colored Pencils;South;358;Corporate;1/30/2022;Second Class;Shipped Early;Ohio;Office Supplies;5;3;0.11%;125.8;5;447.39;466.32
Office Supplies;Detroit;United States;C0018;Customer 21;1/28/2022;CA-2022-283461;Profitable;23094;OFF-6639;Poly String Tie Envelopes;Central;359;Consumer;2/14/2022;Second Class;Shipped on Time;Arizona;Office Supplies;5;2;0.15%;76.9;3;377.13;389.57
Stationery;San Diego;United States;C0099;Customer 96;2/23/2022;CA-2022-607486;Profitable;56517;STA-6427;Xerox 1980 Black & White Digital Copier;West;360;Corporate;2/6/2022;Second Class;Shipped Early;Pennsylvania;Stationery;4;2;0.06%;-10.84;4;550.91;605.49
Stationery;Dallas;United States;C0094;Customer 80;2/27/2022;CA-2022-312005;Not Profitable;57147;STA-8140;Enermax Note Cards;Central;361;Corporate;1/27/2022;Standard Class;Shipped on Time;Michigan;Stationery;3;3;0.06%;32.81;5;71.73;64.65
Office Supplies;San Jose;United States;C0061;Customer 68;2/3/2022;CA-2022-550588;Profitable;38096;OFF-5899;Poly String Tie Envelopes;West;362;Consumer;2/20/2022;Second Class;Shipped Late;Illinois;Office Supplies;4;5;0.19%;32.84;10;292.65;304.29
Stationery;Columbus;United States;C0047;Customer 2;2/1/2022;CA-2022-833020;Profitable;54564;STA-4806;Rogers File Cart;East;363;Corporate;2/13/2022;Standard Class;Shipped on Time;Illinois;Stationery;5;2;0.14%;68.04;6;575.6;599.46
Office Supplies;Austin;United States;C0065;Customer 53;1/23/2022;CA-2022-521901;Profitable;69430;OFF-2694;Hamilton Beach Microwave;South;364;Consumer;2/24/2022;Standard Class;Shipped Late;Texas;Office Supplies;3;2;0.18%;43.53;4;894.76;915.23
Office Supplies;San Francisco;United States;C0025;Customer 5;2/20/2022;CA-2022-797154;Profitable;31252;OFF-9251;Wilson Jones Legal Size Ring Binders;West;365;Corporate;2/4/2022;Standard Class;Shipped on Time;Texas;Office Supplies;4;2;0%;86.95;8;446.18;481.93
Furniture;Los Angeles;United States;C0051;Customer 61;2/6/2022;CA-2022-642313;Profitable;24263;FUR-9396;"Executive Impressions 14"" Two-Tier Wood Desk Organizer";West;366;Corporate;2/7/2022;Second Class;Shipped Early;Arizona;Furniture;3;5;0.18%;5.93;6;672.22;683.57
Office Supplies;Chicago;United States;C0020;Customer 5;2/3/2022;CA-2022-627339;Profitable;72065;OFF-6325;Panasonic KX-P7100 Dot Matrix Printer;Central;367;Corporate;2/25/2022;Standard Class;Shipped Early;Washington;Office Supplies;3;2;0.18%;16.66;4;696.44;739.21
Furniture;Chicago;United States;C0036;Customer 94;2/17/2022;CA-2022-896730;Not Profitable;71645;FUR-4164;Bretford CR4500 Series Slim Rectangular Table;Central;368;Consumer;2/17/2022;Second Class;Shipped on Time;New York;Furniture;3;5;0.17%;58.3;9;847.03;779.8
Office Supplies;San Jose;United States;C0036;Customer 62;1/27/2022;CA-2022-476993;Not Profitable;49406;OFF-9897;Wilson Jones Legal Size Ring Binders;West;369;Corporate;1/26/2022;First Class;Shipped on Time;Illinois;Office Supplies;3;3;0.09%;77.23;3;568.38;563.8
Office Supplies;Denver;United States;C0093;Customer 6;2/3/2022;CA-2022-901775;Profitable;87825;OFF-7694;Wilson Jones Legal Size Ring Binders;West;370;Corporate;1/30/2022;First Class;Shipped on Time;Michigan;Office Supplies;2;4;0.09%;103.39;1;826.78;801.91
Office Supplies;San Antonio;United States;C0027;Customer 62;2/22/2022;CA-2022-952219;Profitable;61607;OFF-2170;Sanford Colorific Colored Pencils;South;371;Corporate;2/6/2022;Standard Class;Shipped Early;Arizona;Office Supplies;4;2;0.09%;40.31;5;699.79;752.9
Stationery;New York City;United States;C0072;Customer 13;2/15/2022;CA-2022-804763;Profitable;10333;STA-9662;Avery 476;East;372;Corporate;1/30/2022;First Class;Shipped on Time;Pennsylvania;Stationery;3;3;0.01%;123.47;3;492.81;488.78
Stationery;San Diego;United States;C0072;Customer 64;2/24/2022;CA-2022-479913;Profitable;79213;STA-2583;Fellowes Bankers Box Stacking Storage Boxes;West;373;Consumer;1/27/2022;Second Class;Shipped Early;North Carolina;Stationery;5;3;0.05%;6.68;6;672.67;669.57
Furniture;Jacksonville;United States;C0012;Customer 94;2/2/2022;CA-2022-829024;Profitable;75982;FUR-1141;Novimex Executive Leather Armchair;South;374;Consumer;2/25/2022;Standard Class;Shipped Late;Florida;Furniture;4;4;0.16%;101.51;3;299.2;315.89
Furniture;San Diego;United States;C0013;Customer 30;1/27/2022;CA-2022-414885;Not Profitable;72422;FUR-6513;Global Deluxe High-Back Manager's Chair;West;375;Consumer;2/12/2022;Standard Class;Shipped Early;North Carolina;Furniture;4;2;0.03%;75.68;5;677.16;743.2
Furniture;Detroit;United States;C0008;Customer 65;1/30/2022;CA-2022-506413;Not Profitable;98933;FUR-7464;Bretford CR4500 Series Slim Rectangular Table;Central;376;Corporate;1/27/2022;Second Class;Shipped on Time;North Carolina;Furniture;2;5;0.18%;19.29;8;289.26;317.84
Furniture;Columbus;United States;C0092;Customer 26;2/21/2022;CA-2022-166926;Profitable;42194;FUR-4704;Eldon Expressions Wood and Plastic Desk Accessories;East;377;Corporate;2/8/2022;Second Class;Shipped Late;Michigan;Furniture;4;2;0.1%;-0.32;1;553.96;563.91
Furniture;Jacksonville;United States;C0044;Customer 79;2/14/2022;CA-2022-572104;Profitable;89416;FUR-2823;Novimex Executive Leather Armchair;South;378;Corporate;2/7/2022;First Class;Shipped on Time;Indiana;Furniture;2;3;0.14%;109.65;8;688.96;676.52
Furniture;San Antonio;United States;C0037;Customer 6;2/19/2022;CA-2022-842404;Profitable;14532;FUR-1916;Bretford CR4500 Series Slim Rectangular Table;South;379;Corporate;2/16/2022;Standard Class;Shipped on Time;Colorado;Furniture;2;2;0.05%;71.48;9;235.22;229.4
Stationery;Houston;United States;C0048;Customer 53;2/23/2022;CA-2022-962507;Profitable;15107;STA-9177;Xerox 1980 Black & White Digital Copier;South;380;Consumer;2/20/2022;Second Class;Shipped on Time;Washington;Stationery;3;3;0.12%;132.64;8;546.5;586.31
Furniture;Seattle;United States;C0034;Customer 5;1/23/2022;CA-2022-515645;Not Profitable;90446;FUR-9375;Bretford CR4500 Series Slim Rectangular Table;West;381;Consumer;1/30/2022;First Class;Shipped Early;Ohio;Furniture;4;4;0.04%;27.56;8;810.1;849.94
Office Supplies;San Francisco;United States;C0047;Customer 91;2/4/2022;CA-2022-933594;Profitable;87683;OFF-2441;Ibico Plastic Spiral Binding Combs;West;382;Corporate;2/14/2022;First Class;Shipped Early;Colorado;Office Supplies;5;4;0.07%;-35.84;9;384.35;382.79
Furniture;Columbus;United States;C0038;Customer 82;2/17/2022;CA-2022-633668;Profitable;70495;FUR-4425;Bretford CR4500 Series Slim Rectangular Table;East;383;Corporate;2/1/2022;First Class;Shipped Early;North Carolina;Furniture;2;3;0.03%;72.53;4;956.54;891.5
Office Supplies;Los Angeles;United States;C0084;Customer 89;2/27/2022;CA-2022-242933;Not Profitable;18219;OFF-4510;Hamilton Beach Microwave;West;384;Consumer;2/1/2022;Second Class;Shipped Late;Texas;Office Supplies;3;4;0%;76.2;1;83.72;86.84
Furniture;Austin;United States;C0094;Customer 97;2/11/2022;CA-2022-500773;Not Profitable;85080;FUR-6994;Chromcraft Bull-Nose Wood Oval Conference Table;South;385;Corporate;1/26/2022;First Class;Shipped on Time;Ohio;Furniture;4;4;0.14%;-33.88;1;276.86;302.89
Office Supplies;San Francisco;United States;C0006;Customer 60;2/18/2022;CA-2022-995168;Profitable;82571;OFF-8449;Poly String Tie Envelopes;West;386;Corporate;2/11/2022;Second Class;Shipped Late;Colorado;Office Supplies;4;2;0.12%;16.63;3;718.27;774.76
Office Supplies;Miami;United States;C0014;Customer 70;2/8/2022;CA-2022-848915;Not Profitable;18778;OFF-9755;OIC Colored Binder Clips;South;387;Consumer;2/27/2022;First Class;Shipped Early;Florida;Office Supplies;2;2;0.01%;47.2;8;823.2;797.26
Stationery;Columbus;United States;C0060;Customer 76;1/29/2022;CA-2022-300512;Profitable;38090;STA-4470;Fellowes Bankers Box Stacking Storage Boxes;East;388;Consumer;2/11/2022;Second Class;Shipped Late;Illinois;Stationery;5;3;0.02%;3.44;8;930.03;954.86
Furniture;Austin;United States;C0057;Customer 85;1/23/2022;CA-2022-337786;Not Profitable;32225;FUR-4071;Eldon Expressions Wood and Plastic Desk Accessories;South;389;Corporate;2/15/2022;Second Class;Shipped on Time;North Carolina;Furniture;5;4;0.12%;106.83;2;190.33;180.59
Furniture;Seattle;United States;C0060;Customer 67;2/1/2022;CA-2022-542930;Profitable;21965;FUR-1494;Bush Somerset Collection Bookcase;West;390;Corporate;2/23/2022;First Class;Shipped Late;California;Furniture;4;3;0.14%;133.03;4;922.87;870.33
Office Supplies;San Jose;United States;C0088;Customer 90;2/4/2022;CA-2022-674789;Profitable;19798;OFF-3402;Hamilton Beach Microwave;West;391;Corporate;2/2/2022;First Class;Shipped on Time;Ohio;Office Supplies;5;4;0.08%;32.56;4;872.86;790.6
Stationery;Indianapolis;United States;C0100;Customer 99;2/11/2022;CA-2022-133199;Profitable;35065;STA-3011;Xerox 1980 Black & White Digital Copier;Central;392;Consumer;2/14/2022;Second Class;Shipped on Time;Illinois;Stationery;3;4;0.06%;144.64;1;473.52;428.65
Furniture;Jacksonville;United States;C0042;Customer 37;2/18/2022;CA-2022-504600;Not Profitable;61524;FUR-2230;Bretford CR4500 Series Slim Rectangular Table;South;393;Corporate;2/24/2022;Standard Class;Shipped on Time;Indiana;Furniture;3;4;0.17%;89.23;9;975.6;880.56
Furniture;Chicago;United States;C0069;Customer 18;1/22/2022;CA-2022-709252;Not Profitable;19905;FUR-6376;Global Deluxe High-Back Manager's Chair;Central;394;Corporate;2/13/2022;Standard Class;Shipped Early;Florida;Furniture;5;5;0.18%;119.42;4;347.19;326.76
Stationery;Denver;United States;C0018;Customer 33;2/17/2022;CA-2022-682325;Profitable;27598;STA-7018;Eldon Fold 'N Roll Cart;West;395;Corporate;2/22/2022;Standard Class;Shipped Late;Texas;Stationery;4;5;0.12%;126.36;5;298.01;282.38
Office Supplies;San Jose;United States;C0043;Customer 88;2/9/2022;CA-2022-199423;Not Profitable;62181;OFF-6322;Hamilton Beach Microwave;West;396;Consumer;1/31/2022;Second Class;Shipped on Time;Michigan;Office Supplies;5;3;0.02%;-33.22;8;138.88;141.2
Stationery;Houston;United States;C0086;Customer 49;1/26/2022;CA-2022-758447;Not Profitable;97914;STA-6422;Sanford Pencil Sharpener;South;397;Corporate;2/20/2022;Second Class;Shipped Late;North Carolina;Stationery;4;2;0.14%;120.09;7;875.24;827.12
Office Supplies;Miami;United States;C0011;Customer 27;2/21/2022;CA-2022-876791;Profitable;31152;OFF-9384;OIC Colored Binder Clips;South;398;Consumer;2/24/2022;Second Class;Shipped Early;New York;Office Supplies;5;2;0.09%;-41.3;5;824.86;767.28
Furniture;Phoenix;United States;C0079;Customer 66;2/27/2022;CA-2022-481901;Not Profitable;27083;FUR-4983;Sauder Classic Café Table;West;399;Consumer;2/21/2022;Second Class;Shipped Early;Michigan;Furniture;5;5;0.15%;-15.86;2;61.93;66.13
