Category,City,Country_Region,Customer_ID,Customer_Name,Order_Date,Order_ID,Order_Profitable,Postal_Code,Product_ID,Product_Name,Region,Row_ID,Segment,Ship_Date,Ship_Mode,Ship_Status,State,Sub_Category,Days_to_Ship_Actual,Days_to_Ship_Scheduled,Discount,Profit,Quantity,Sales,Sales_Forecast
Office Supplies,Edmonds,United States,ZC-21910,Zuschuss Carroll,13-10-19,CA-2019-151995,Profitable,98026,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,West,812,Consumer,15-10-19,First Class,Shipped Late,Washington,Appliances,2,1,0.00%,62,4,214,320
Technology,Edmonds,United States,ZC-21910,Zuschuss Carroll,13-10-19,CA-2019-151995,Profitable,98026,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,West,813,Consumer,15-10-19,First Class,Shipped Late,Washington,Accessories,2,1,0.00%,3,2,26,39
Furniture,Santa Ana,United States,PJ-19015,Pauline Johnson,14-05-22,CA-2022-143686,Profitable,92704,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",West,814,Consumer,14-05-22,Same Day,Shipped On Time,California,Furnishings,0,0,0.00%,6,2,18,27
Technology,Santa Ana,United States,PJ-19015,Pauline Johnson,14-05-22,CA-2022-143686,Profitable,92704,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,West,815,Consumer,14-05-22,Same Day,Shipped On Time,California,Accessories,0,0,0.00%,602,7,1400,2097
Office Supplies,Milwaukee,United States,BW-11110,Bart Watters,20-03-20,CA-2020-106565,Profitable,53209,OFF-PA-10000061,Xerox 205,Central,816,Corporate,23-03-20,First Class,Shipped Late,Wisconsin,Paper,3,1,0.00%,25,8,52,78
Office Supplies,Philadelphia,United States,DB-13210,Dean Braden,15-09-21,CA-2021-149370,Profitable,19140,OFF-PA-10003651,Xerox 1968,East,817,Consumer,19-09-21,Standard Class,Shipped Early,Pennsylvania,Paper,4,6,20.00%,2,1,5,8
Office Supplies,Philadelphia,United States,CA-12775,Cynthia Arntzen,28-06-19,CA-2019-140858,Profitable,19140,OFF-PA-10000304,Xerox 1995,East,818,Consumer,02-07-19,Standard Class,Shipped Early,Pennsylvania,Paper,4,6,20.00%,15,8,41,62
Office Supplies,Philadelphia,United States,CA-12775,Cynthia Arntzen,28-06-19,CA-2019-140858,Profitable,19140,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,East,819,Consumer,02-07-19,Standard Class,Shipped Early,Pennsylvania,Binders,4,6,70.00%,-2,3,3,5
Furniture,Philadelphia,United States,CA-12775,Cynthia Arntzen,28-06-19,CA-2019-140858,Profitable,19140,FUR-CH-10001394,Global Leather Executive Chair,East,820,Consumer,02-07-19,Standard Class,Shipped Early,Pennsylvania,Chairs,4,6,30.00%,0,5,1228,1840
Office Supplies,Philadelphia,United States,CA-12775,Cynthia Arntzen,28-06-19,CA-2019-140858,Profitable,19140,OFF-BI-10004230,GBC Recycled Grain Textured Covers,East,821,Consumer,02-07-19,Standard Class,Shipped Early,Pennsylvania,Binders,4,6,70.00%,-23,3,31,47
Office Supplies,Philadelphia,United States,CA-12775,Cynthia Arntzen,28-06-19,CA-2019-140858,Profitable,19140,OFF-PA-10003395,Xerox 1941,East,822,Consumer,02-07-19,Standard Class,Shipped Early,Pennsylvania,Paper,4,6,20.00%,117,4,336,502
Technology,Belleville,United States,TR-21325,Toby Ritter,20-06-22,CA-2022-101434,Profitable,7109,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,East,823,Consumer,27-06-22,Standard Class,Shipped Late,New Jersey,Accessories,7,6,0.00%,72,3,240,359
Office Supplies,Belleville,United States,TR-21325,Toby Ritter,20-06-22,CA-2022-101434,Profitable,7109,OFF-LA-10003223,Avery 508,East,824,Consumer,27-06-22,Standard Class,Shipped Late,New Jersey,Labels,7,6,0.00%,5,2,10,15
Technology,San Francisco,United States,PG-18820,Patrick Gardner,09-05-19,US-2019-102071,Profitable,94110,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,West,825,Consumer,15-05-19,Standard Class,Shipped On Time,California,Accessories,6,6,0.00%,4,4,68,102
Technology,San Francisco,United States,PG-18820,Patrick Gardner,09-05-19,US-2019-102071,Profitable,94110,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,West,826,Consumer,15-05-19,Standard Class,Shipped On Time,California,Accessories,6,6,0.00%,40,3,168,252
Office Supplies,Lakeville,United States,GT-14710,Greg Tran,21-08-22,CA-2022-126956,Profitable,55044,OFF-FA-10002280,Advantus Plastic Paper Clips,Central,827,Consumer,28-08-22,Standard Class,Shipped Late,Minnesota,Fasteners,7,6,0.00%,17,7,35,52
Office Supplies,Lakeville,United States,GT-14710,Greg Tran,21-08-22,CA-2022-126956,Profitable,55044,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Central,828,Consumer,28-08-22,Standard Class,Shipped Late,Minnesota,Supplies,7,6,0.00%,11,4,37,56
Office Supplies,Lakeville,United States,GT-14710,Greg Tran,21-08-22,CA-2022-126956,Profitable,55044,OFF-EN-10004459,Security-Tint Envelopes,Central,829,Consumer,28-08-22,Standard Class,Shipped Late,Minnesota,Envelopes,7,6,0.00%,7,2,15,23
Furniture,Florence,United States,JE-15745,Joel Eaton,16-06-22,CA-2022-129462,Profitable,41042,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",South,830,Consumer,21-06-22,Second Class,Shipped Late,Kentucky,Chairs,5,3,0.00%,91,2,302,452
Office Supplies,Florence,United States,JE-15745,Joel Eaton,16-06-22,CA-2022-129462,Profitable,41042,OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",South,831,Consumer,21-06-22,Second Class,Shipped Late,Kentucky,Appliances,5,3,0.00%,51,3,181,271
Technology,Florence,United States,JE-15745,Joel Eaton,16-06-22,CA-2022-129462,Profitable,41042,TEC-PH-10001557,Pyle PMP37LED,South,832,Consumer,21-06-22,Second Class,Shipped Late,Kentucky,Phones,5,3,0.00%,52,2,192,288
Technology,Florence,United States,JE-15745,Joel Eaton,16-06-22,CA-2022-129462,Profitable,41042,TEC-PH-10002085,Clarity 53712,South,833,Consumer,21-06-22,Second Class,Shipped Late,Kentucky,Phones,5,3,0.00%,17,1,66,99
Office Supplies,Tampa,United States,JB-15400,Jennifer Braxton,23-07-21,CA-2021-165316,Unprofitable,33614,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,South,834,Corporate,27-07-21,Standard Class,Shipped Early,Florida,Art,4,6,20.00%,3,2,35,53
Office Supplies,Tampa,United States,JB-15400,Jennifer Braxton,23-07-21,CA-2021-165316,Unprofitable,33614,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",South,835,Corporate,27-07-21,Standard Class,Shipped Early,Florida,Appliances,4,6,20.00%,7,2,24,35
Technology,Tampa,United States,JB-15400,Jennifer Braxton,23-07-21,CA-2021-165316,Unprofitable,33614,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,South,836,Corporate,27-07-21,Standard Class,Shipped Early,Florida,Machines,4,6,50.00%,-111,1,265,398
Office Supplies,Tyler,United States,LH-17020,Lisa Hazard,08-09-19,US-2019-115987,Unprofitable,75701,OFF-BI-10001071,GBC ProClick Punch Binding System,Central,837,Consumer,13-09-19,Second Class,Shipped Late,Texas,Binders,5,3,80.00%,-79,4,51,77
Office Supplies,Columbia,United States,JL-15175,James Lanier,04-11-22,US-2022-156083,Profitable,38401,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",South,838,Home Office,11-11-22,Standard Class,Shipped Late,Tennessee,Paper,7,6,20.00%,3,2,10,14
Technology,Fort Worth,United States,EB-13705,Ed Braxton,07-03-21,US-2021-137547,Profitable,76106,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Central,839,Corporate,12-03-21,Standard Class,Shipped Early,Texas,Phones,5,6,20.00%,2,3,21,32
Office Supplies,New York City,United States,BM-11650,Brian Moss,20-11-20,CA-2020-100454,Profitable,10035,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,East,840,Corporate,25-11-20,Standard Class,Shipped Early,New York,Art,5,6,0.00%,16,3,60,91
Office Supplies,New York City,United States,BM-11650,Brian Moss,20-11-20,CA-2020-100454,Profitable,10035,OFF-AR-10002578,Newell 335,East,841,Corporate,25-11-20,Standard Class,Shipped Early,New York,Art,5,6,0.00%,3,4,12,17
Furniture,New York City,United States,BM-11650,Brian Moss,20-11-20,CA-2020-100454,Profitable,10035,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,East,842,Corporate,25-11-20,Standard Class,Shipped Early,New York,Bookcases,5,6,20.00%,9,4,186,279
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,07-11-21,CA-2021-161669,Profitable,90036,OFF-BI-10001294,Fellowes Binding Cases,West,843,Corporate,09-11-21,First Class,Shipped Late,California,Binders,2,1,20.00%,12,4,37,56
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,07-11-21,CA-2021-161669,Profitable,90036,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,West,844,Corporate,09-11-21,First Class,Shipped Late,California,Binders,2,1,20.00%,9,4,27,40
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,07-11-21,CA-2021-161669,Profitable,90036,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,West,845,Corporate,09-11-21,First Class,Shipped Late,California,Supplies,2,1,0.00%,3,2,11,17
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,07-11-21,CA-2021-161669,Profitable,90036,OFF-LA-10004093,Avery 486,West,846,Corporate,09-11-21,First Class,Shipped Late,California,Labels,2,1,0.00%,7,2,15,22
Technology,Louisville,United States,AF-10885,Art Foster,13-10-20,CA-2020-114300,Profitable,40214,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,South,847,Consumer,17-10-20,Standard Class,Shipped Early,Kentucky,Phones,4,6,0.00%,23,7,84,125
Furniture,Louisville,United States,AF-10885,Art Foster,13-10-20,CA-2020-114300,Profitable,40214,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,South,848,Consumer,17-10-20,Standard Class,Shipped Early,Kentucky,Chairs,4,6,0.00%,78,3,288,431
Furniture,Lorain,United States,GA-14725,Guy Armstrong,01-01-22,CA-2022-107503,Profitable,44052,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",East,849,Consumer,06-01-22,Standard Class,Shipped Early,Ohio,Furnishings,5,6,20.00%,9,4,49,73
Technology,Linden,United States,CK-12760,Cyma Kinney,07-02-19,CA-2019-107755,Profitable,7036,TEC-AC-10000710,Maxell DVD-RAM Discs,East,850,Corporate,12-02-19,Standard Class,Shipped Early,New Jersey,Accessories,5,6,0.00%,50,7,115,173
Office Supplies,Salinas,United States,DP-13105,Dave Poirier,20-06-21,CA-2021-152534,Profitable,93905,OFF-AR-10002335,DIXON Oriole Pencils,West,851,Corporate,25-06-21,Second Class,Shipped Late,California,Art,5,3,0.00%,1,2,5,8
Office Supplies,Salinas,United States,DP-13105,Dave Poirier,20-06-21,CA-2021-152534,Profitable,93905,OFF-PA-10001870,Xerox 202,West,852,Corporate,25-06-21,Second Class,Shipped Late,California,Paper,5,3,0.00%,19,6,39,58
Office Supplies,Jackson,United States,VD-21670,Valerie Dominguez,28-05-21,CA-2021-113747,Profitable,39212,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",South,853,Consumer,04-06-21,Standard Class,Shipped Late,Mississippi,Art,7,6,0.00%,50,6,186,278
Furniture,New York City,United States,GT-14710,Greg Tran,19-02-21,CA-2021-123274,Profitable,10035,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",East,854,Consumer,24-02-21,Standard Class,Shipped Early,New York,Furnishings,5,6,0.00%,15,2,44,67
Office Supplies,New York City,United States,GT-14710,Greg Tran,19-02-21,CA-2021-123274,Profitable,10035,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,East,855,Consumer,24-02-21,Standard Class,Shipped Early,New York,Storage,5,6,0.00%,10,3,243,364
Office Supplies,New York City,United States,BK-11260,Berenike Kampe,03-08-19,CA-2019-125612,Profitable,10035,OFF-PA-10001019,Xerox 1884,East,856,Consumer,08-08-19,Standard Class,Shipped Early,New York,Paper,5,6,0.00%,19,2,40,60
Office Supplies,New York City,United States,BK-11260,Berenike Kampe,03-08-19,CA-2019-125612,Profitable,10035,OFF-SU-10002537,Acme Box Cutter Scissors,East,857,Consumer,08-08-19,Standard Class,Shipped Early,New York,Supplies,5,6,0.00%,27,10,102,153
Office Supplies,New York City,United States,BK-11260,Berenike Kampe,03-08-19,CA-2019-125612,Profitable,10035,OFF-ST-10003221,Staple magnet,East,858,Consumer,08-08-19,Standard Class,Shipped Early,New York,Storage,5,6,0.00%,6,2,21,32
Office Supplies,New Brunswick,United States,SJ-20125,Sanjit Jacobs,10-04-22,CA-2022-161984,Profitable,8901,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",East,859,Home Office,15-04-22,Standard Class,Shipped Early,New Jersey,Paper,5,6,0.00%,4,1,8,11
Office Supplies,New Brunswick,United States,SJ-20125,Sanjit Jacobs,10-04-22,CA-2022-161984,Profitable,8901,OFF-FA-10000624,OIC Binder Clips,East,860,Home Office,15-04-22,Standard Class,Shipped Early,New Jersey,Fasteners,5,6,0.00%,4,2,7,11
Office Supplies,San Francisco,United States,CM-12445,Chuck Magee,09-06-19,CA-2019-133851,Profitable,94122,OFF-SU-10001225,Staple remover,West,861,Consumer,16-06-19,Standard Class,Shipped Late,California,Supplies,7,6,0.00%,0,2,7,11
Office Supplies,San Francisco,United States,CM-12445,Chuck Magee,09-06-19,CA-2019-133851,Profitable,94122,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,West,862,Consumer,16-06-19,Standard Class,Shipped Late,California,Art,7,6,0.00%,11,2,23,35
Technology,Jacksonville,United States,AJ-10795,Anthony Johnson,05-01-21,CA-2021-134474,Profitable,32216,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,South,863,Corporate,07-01-21,Second Class,Shipped Early,Florida,Accessories,2,3,20.00%,41,6,191,287
Office Supplies,Jacksonville,United States,AJ-10795,Anthony Johnson,05-01-21,CA-2021-134474,Profitable,32216,OFF-AR-10003958,Newell 337,South,864,Corporate,07-01-21,Second Class,Shipped Early,Florida,Art,2,3,20.00%,1,2,5,8
Technology,Jacksonville,United States,AJ-10795,Anthony Johnson,05-01-21,CA-2021-134474,Profitable,32216,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",South,865,Corporate,07-01-21,Second Class,Shipped Early,Florida,Phones,2,3,20.00%,5,2,59,89
Office Supplies,Springfield,United States,AJ-10780,Anthony Jacobs,10-01-19,CA-2019-149020,Profitable,22153,OFF-LA-10004272,Avery 482,South,866,Corporate,15-01-19,Standard Class,Shipped Early,Virginia,Labels,5,6,0.00%,1,1,3,4
Furniture,Springfield,United States,AJ-10780,Anthony Jacobs,10-01-19,CA-2019-149020,Profitable,22153,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",South,867,Corporate,15-01-19,Standard Class,Shipped Early,Virginia,Furnishings,5,6,0.00%,21,1,52,78
Office Supplies,Philadelphia,United States,LS-16945,Linda Southworth,29-09-21,CA-2021-134362,Profitable,19140,OFF-LA-10004853,Avery 483,East,868,Corporate,02-10-21,First Class,Shipped Late,Pennsylvania,Labels,3,1,20.00%,5,4,16,24
Office Supplies,Lancaster,United States,GP-14740,Guy Phonely,06-04-19,CA-2019-136742,Unprofitable,17602,OFF-BI-10003719,Large Capacity Hanging Post Binders,East,869,Corporate,10-04-19,Standard Class,Shipped Early,Pennsylvania,Binders,4,6,70.00%,-36,6,45,67
Office Supplies,Philadelphia,United States,PK-18910,Paul Knutson,03-09-21,CA-2021-158099,Unprofitable,19143,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,East,870,Home Office,05-09-21,First Class,Shipped Late,Pennsylvania,Binders,2,1,70.00%,-761,5,1141,1709
Technology,Philadelphia,United States,PK-18910,Paul Knutson,03-09-21,CA-2021-158099,Unprofitable,19143,TEC-PH-10002496,Cisco SPA301,East,871,Home Office,05-09-21,First Class,Shipped Late,Pennsylvania,Phones,2,1,40.00%,-47,3,281,420
Office Supplies,Concord,United States,TB-21520,Tracy Blumstein,19-10-20,CA-2020-131128,Profitable,3301,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,East,872,Consumer,20-10-20,First Class,Shipped On Time,New Hampshire,Paper,1,1,0.00%,17,3,34,52
Office Supplies,New York City,United States,SM-20005,Sally Matthias,10-12-19,CA-2019-148488,Profitable,10009,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",East,873,Consumer,15-12-19,Standard Class,Shipped Early,New York,Paper,5,6,0.00%,5,2,11,17
Office Supplies,New York City,United States,SM-20005,Sally Matthias,10-12-19,CA-2019-148488,Profitable,10009,OFF-BI-10000315,Poly Designer Cover & Back,East,874,Consumer,15-12-19,Standard Class,Shipped Early,New York,Binders,5,6,20.00%,37,7,106,159
Office Supplies,Charlotte,United States,GA-14725,Guy Armstrong,25-08-22,CA-2022-114636,Profitable,28205,OFF-PA-10001790,Xerox 1910,South,875,Consumer,29-08-22,Standard Class,Shipped Early,North Carolina,Paper,4,6,20.00%,67,5,192,288
Furniture,Concord,United States,CC-12430,Chuck Clark,17-01-21,CA-2021-116736,Profitable,3301,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",East,876,Home Office,21-01-21,Standard Class,Shipped Early,New Hampshire,Furnishings,4,6,0.00%,65,3,323,483
Technology,Concord,United States,CC-12430,Chuck Clark,17-01-21,CA-2021-116736,Profitable,3301,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,East,877,Home Office,21-01-21,Standard Class,Shipped Early,New Hampshire,Accessories,4,6,0.00%,13,1,30,45
Technology,Concord,United States,CC-12430,Chuck Clark,17-01-21,CA-2021-116736,Profitable,3301,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,East,878,Home Office,21-01-21,Standard Class,Shipped Early,New Hampshire,Accessories,4,6,0.00%,67,3,372,557
Office Supplies,Philadelphia,United States,AG-10765,Anthony Garverick,17-09-19,US-2019-158638,Unprofitable,19120,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",East,879,Home Office,21-09-19,Standard Class,Shipped Early,Pennsylvania,Binders,4,6,70.00%,-4,4,6,9
Office Supplies,New York City,United States,HP-14815,Harold Pawlan,30-11-22,CA-2022-111689,Profitable,10024,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',East,880,Home Office,02-12-22,Second Class,Shipped Early,New York,Binders,2,3,20.00%,23,3,68,103
Furniture,New York City,United States,HP-14815,Harold Pawlan,30-11-22,CA-2022-111689,Profitable,10024,FUR-CH-10004287,SAFCO Arco Folding Chair,East,881,Home Office,02-12-22,Second Class,Shipped Early,New York,Chairs,2,3,10.00%,262,5,1243,1861
Office Supplies,Springfield,United States,DK-13090,Dave Kipp,09-10-20,CA-2020-129098,Profitable,22153,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",South,882,Consumer,13-10-20,Standard Class,Shipped Early,Virginia,Storage,4,6,0.00%,8,2,31,46
Office Supplies,San Francisco,United States,GZ-14470,Gary Zandusky,23-12-22,US-2022-123463,Profitable,94109,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",West,883,Consumer,23-12-22,Same Day,Shipped On Time,California,Art,0,0,0.00%,6,4,13,20
Furniture,Detroit,United States,PM-19135,Peter McVee,22-10-21,CA-2021-165148,Profitable,48227,FUR-FU-10000732,Eldon 200 Class Desk Accessories,Central,884,Home Office,24-10-21,First Class,Shipped Late,Michigan,Furnishings,2,1,0.00%,10,5,31,47
Furniture,Rochester,United States,LL-16840,Lauren Leatherbury,29-04-19,CA-2019-134061,Profitable,14609,FUR-FU-10001424,Dax Clear Box Frame,East,885,Consumer,04-05-19,Standard Class,Shipped Early,New York,Furnishings,5,6,0.00%,6,2,17,26
Office Supplies,Los Angeles,United States,JS-15595,Jill Stevenson,25-04-20,CA-2020-143602,Profitable,90045,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,West,886,Corporate,28-04-20,Second Class,Shipped On Time,California,Binders,3,3,20.00%,5,3,14,21
Office Supplies,San Diego,United States,OT-18730,Olvera Toch,26-06-22,CA-2022-115364,Profitable,92105,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,West,887,Consumer,02-07-22,Standard Class,Shipped On Time,California,Storage,6,6,0.00%,2,12,84,125
Office Supplies,Columbia,United States,EL-13735,Ed Ludwig,14-10-22,CA-2022-150707,Profitable,21044,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",East,888,Home Office,19-10-22,Standard Class,Shipped Early,Maryland,Binders,5,6,0.00%,18,7,38,56
Office Supplies,San Francisco,United States,CK-12760,Cyma Kinney,09-12-19,CA-2019-104976,Profitable,94122,OFF-PA-10003845,Xerox 1987,West,889,Corporate,16-12-19,Standard Class,Shipped Late,California,Paper,7,6,0.00%,17,6,35,52
